Allocation,Patron Department,Patron Email,Renewal Count,Actual Start,Scheduled End,Actual End,Duration,Resource Count,Summary
4630331,,@fixture.edu,0,04/18/2025 8:53 AM,04/18/2025 6:30 PM,04/19/2025 10:08 AM,90900,5,Returned: MACBOOK AIR M3 CHARGER - MBA M3 CHRG-107650 | EPSON PROJECTOR - EPSON PROJ-107651 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-107652 | MANFROTTO TRIPOD CASE - MANFRO CASE-107653 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-107654 | 
9123504,,@fixture.edu,0,04/25/2025 8:17 AM,04/25/2025 6:30 PM,04/28/2025 12:24 PM,274020,5,Returned: OLYMPUS 12-40mm LENS - OLY 1240 LENS-107655 | MACBOOK AIR M3 LAPTOP - MBA M3-107656 | GODOX LED LIGHT PANEL - GODOX LED-107657 | RODE MIC BATTERY - RODE MIC BATT-107658 | NIKON Z6 III BATTERY - NIKON Z6III BATT-107659 | 
5638893,INDD,@inside.fixture.edu,0,02/22/2025 10:09 AM,02/26/2025 6:30 PM,02/25/2025 2:37 PM,275280,2,Returned: WACOM ONE TABLET - WACOM ONE-107660 | XLR CABLE 15FT - XLR15-107661 | 
9801946,DRAW,@inside.fixture.edu,0,02/22/2025 2:44 PM,02/24/2025 6:30 PM,02/24/2025 9:06 AM,152520,1,Returned: META QUEST CHARGING CABLE - MQUEST CABLE-107662 | 
5747930,,@inside.fixture.edu,0,02/22/2025 2:56 PM,02/24/2025 6:30 PM,02/24/2025 9:06 AM,151800,1,Returned: ZOOM H5 RECORDER CASE - ZOOM H5 CASE-107663 | 
2686548,,@inside.fixture.edu,0,03/01/2025 10:30 AM,03/04/2025 2:00 PM,03/03/2025 12:33 PM,180180,4,Returned: DELL XPS LAPTOP - DELL XPS-107664 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-107665 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-107666 | CARD READER - CARDRDR-107667 | 
4256752,,@fixture.edu,0,02/24/2025 10:11 AM,02/24/2025 6:30 PM,02/24/2025 6:26 PM,29700,1,Returned: INSTA360 X4 CAMERA - INSTA X4-107668 | 
5970190,,@fixture.edu,0,03/03/2025 8:03 AM,03/03/2025 6:30 PM,03/03/2025 6:04 PM,36060,1,Returned: GODOX POWER SUPPLY - GODOX PSU-107669 | 
4816534,,@fixture.edu,0,03/10/2025 3:01 PM,03/10/2025 6:30 PM,03/10/2025 5:11 PM,7800,1,Returned: MANFROTTO TRIPOD - MANFRO TRIPOD-107670 | 
7054579,,@fixture.edu,0,03/17/2025 8:07 AM,03/17/2025 6:30 PM,03/17/2025 6:30 PM,37380,1,Returned: HUION DRAWING TABLET - HUION TABLET-107671 | 
4010529,,@fixture.edu,0,03/24/2025 8:14 AM,03/24/2025 6:30 PM,03/24/2025 6:07 PM,35580,1,Returned: FUJIFILM X-T5 BODY - FUJI XT5-107672 | 
6071208,,@fixture.edu,0,03/31/2025 11:53 AM,03/31/2025 6:30 PM,03/31/2025 5:19 PM,19560,1,Returned: NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-107673 | 
1237370,,@fixture.edu,0,04/07/2025 8:00 AM,04/07/2025 6:30 PM,04/07/2025 5:21 PM,33660,1,Returned: AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-107674 | 
9961299,,@fixture.edu,0,04/14/2025 10:40 AM,04/14/2025 6:30 PM,04/14/2025 6:55 PM,29700,1,Returned: RODE WIRELESS MIC - RODE WIRELESS-107675 | 
3123709,,@fixture.edu,0,04/21/2025 8:47 AM,04/21/2025 6:30 PM,04/21/2025 5:29 PM,31320,1,Returned: EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-107676 | 
5602180,,@inside.fixture.edu,0,02/24/2025 11:52 AM,02/24/2025 9:30 PM,02/24/2025 4:26 PM,16440,7,Returned: CARD READER - CARDRDR-107677 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-107678 | GODOX LIGHT STAND - GODOX STAND-107679 | MANFROTTO TRIPOD - MANFRO TRIPOD-107680 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-107681 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-107682 | META QUEST HEADSET - MQUEST HS-107683 | 
1763626,IMAG,@inside.fixture.edu,0,02/24/2025 11:57 AM,03/03/2025 6:30 PM,03/03/2025 4:32 PM,621300,7,Returned: ZOOM H5 RECORDER - ZOOM H5-107684 | HDMI CABLE 10FT - HDMI10-107685 | PANASONIC S5 II BODY - PANA S5II-107686 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-107687 | DELL XPS LAPTOP - DELL XPS-107688 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-107689 | GODOX POWER SUPPLY - GODOX PSU-107690 | 
1914794,,@inside.fixture.edu,0,02/24/2025 12:21 PM,02/25/2025 6:30 PM,02/25/2025 2:57 PM,95760,6,Returned: OLYMPUS 12-40mm LENS - OLY 1240 LENS-107691 | EPSON PROJECTOR - EPSON PROJ-107692 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-107693 | EPSON PROJECTOR - EPSON PROJ-107694 | XLR CABLE 25FT - XLR25-107695 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-107696 | 
5901239,MDIA,@inside.fixture.edu,0,02/24/2025 3:51 PM,02/24/2025 6:30 PM,02/24/2025 4:25 PM,2040,2,Returned: POWER STRIP - PWRSTRIP-107697 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-107698 | 
3118618,,@fixture.edu,0,02/25/2025 9:47 AM,02/25/2025 9:30 PM,02/25/2025 1:30 PM,13380,5,Returned: FUJIFILM X-T5 BODY - FUJI XT5-107699 | GODOX LIGHT STAND - GODOX STAND-107700 | WACOM ONE TABLET - WACOM ONE-107701 | RODE MIC BATTERY - RODE MIC BATT-107702 | INSTA360 X4 CASE - INSTA X4 CASE-107703 | 
9235577,,@inside.fixture.edu,1,03/03/2025 2:56 PM,03/31/2025 6:30 PM,03/18/2025 3:44 PM,1298880,23,Returned: META QUEST CHARGING CABLE - MQUEST CABLE-107704 | BENQ DATA PROJECTOR - BENQ PROJ-107705 | BENQ DATA PROJECTOR - BENQ PROJ-107706 | RODE MIC BATTERY - RODE MIC BATT-107707 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-107708 | MACBOOK AIR M3 LAPTOP - MBA M3-107709 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-107710 | CARD READER - CARDRDR-107711 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-107712 | INSTA360 X4 BATTERY - INSTA X4 BATT-107713 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-107714 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-107715 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-107716 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-107717 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-107718 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-107719 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-107720 | INSTA360 X4 BATTERY - INSTA X4 BATT-107721 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-107722 | SANDISK 128GB SD CARD - SANDISK 128SD-107723 | INSTA360 X4 BATTERY - INSTA X4 BATT-107724 | DELL XPS LAPTOP - DELL XPS-107725 | USB-C TO HDMI ADAPTER - USBC HDMI-107726 | 
2721135,INDD,@inside.fixture.edu,0,02/25/2025 11:38 AM,02/25/2025 6:30 PM,03/14/2025 2:30 PM,1479120,1,Returned: PANASONIC S5 II BODY - PANA S5II-107727 | 
1205779,,@inside.fixture.edu,0,02/25/2025 2:12 PM,02/26/2025 6:30 PM,03/07/2025 10:48 AM,851760,9,Returned: XLR CABLE 15FT - XLR15-107728 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-107729 | INSTA360 X4 CAMERA - INSTA X4-107730 | INSTA360 X4 BATTERY - INSTA X4 BATT-107731 | WACOM CINTIQ TABLET - WACOM CINTIQ-107732 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-107733 | LOGITECH WEBCAM - LOGI WEBCAM-107734 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-107735 | META QUEST HEADSET - MQUEST HS-107736 | 
5770422,,@fixture.edu,0,03/05/2025 9:24 AM,03/05/2025 6:30 PM,03/05/2025 12:47 PM,12180,18,Returned: MACBOOK AIR CHARGING CABLE - MBA CABLE-107737 | CARD READER - CARDRDR-107738 | EPSON PROJECTOR - EPSON PROJ-107739 | GODOX LED LIGHT PANEL - GODOX LED-107740 | MACBOOK AIR M3 LAPTOP - MBA M3-107741 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-107742 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-107743 | USB-C MULTIPORT HUB - USBC HUB-107744 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-107745 | EXTENSION CORD 10FT - EXTCORD10-107746 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-107747 | PANASONIC S5 II BODY - PANA S5II-107748 | DELL XPS LAPTOP - DELL XPS-107749 | PANASONIC S5 II BODY - PANA S5II-107750 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-107751 | USB-C MULTIPORT HUB - USBC HUB-107752 | XLR CABLE 15FT - XLR15-107753 | USB KEYBOARD - USB KYBD-107754 | 
8875173,INDD,@inside.fixture.edu,2,02/25/2025 2:38 PM,03/17/2025 6:30 PM,03/17/2025 12:06 PM,1718880,5,Returned: GODOX POWER SUPPLY - GODOX PSU-107755 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-107756 | MANFROTTO TRIPOD CASE - MANFRO CASE-107757 | HUION DRAWING TABLET - HUION TABLET-107758 | META QUEST CONTROLLER - MQUEST CTRL-107759 | 
9031491,MDIA,@inside.fixture.edu,0,02/25/2025 2:41 PM,02/25/2025 6:30 PM,02/25/2025 5:52 PM,11460,2,Returned: CARD READER - CARDRDR-107760 | INSTA360 X4 CASE - INSTA X4 CASE-107761 | 
8389840,DRAW,@inside.fixture.edu,0,02/25/2025 6:14 PM,02/26/2025 6:30 PM,03/06/2025 2:01 PM,762420,5,Returned: LOGITECH WEBCAM - LOGI WEBCAM-107762 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-107763 | GODOX LED LIGHT PANEL - GODOX LED-107764 | WACOM ONE TABLET - WACOM ONE-107765 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-107766 | 
6716097,STDA,@inside.fixture.edu,0,02/26/2025 7:52 AM,02/27/2025 6:30 PM,02/28/2025 6:12 PM,210000,3,Returned: MACBOOK AIR CHARGING CABLE - MBA CABLE-107767 | HDMI CABLE 10FT - HDMI10-107768 | META QUEST CONTROLLER - MQUEST CTRL-107769 | 
4093109,MDIA,@inside.fixture.edu,0,02/26/2025 9:20 AM,02/26/2025 6:30 PM,02/26/2025 9:30 AM,600,3,Returned: FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-107770 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-107771 | WACOM CINTIQ TABLET - WACOM CINTIQ-107772 | 
1861958,ANIM,@inside.fixture.edu,1,02/26/2025 12:45 PM,03/01/2025 3:30 PM,05/22/2025 3:37 PM,7354320,6,Returned: NIKON Z6 III BATTERY - NIKON Z6III BATT-107773 | MANFROTTO TRIPOD CASE - MANFRO CASE-107774 | DELL XPS LAPTOP - DELL XPS-107775 | SANDISK 128GB SD CARD - SANDISK 128SD-107776 | MACBOOK AIR M3 LAPTOP - MBA M3-107777 | XLR CABLE 15FT - XLR15-107778 | 
5235884,,@fixture.edu,0,02/26/2025 2:17 PM,02/27/2025 6:30 PM,02/27/2025 2:07 PM,85800,2,Returned: PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-107779 | MACBOOK AIR M3 LAPTOP - MBA M3-107780 | 
9014965,VIZD,@inside.fixture.edu,0,02/27/2025 3:41 PM,03/04/2025 1:00 PM,03/04/2025 9:13 AM,408720,6,Returned: FUJIFILM 18-55mm LENS - FUJI 1855 LENS-107781 | INSTA360 X4 BATTERY - INSTA X4 BATT-107782 | META QUEST CONTROLLER - MQUEST CTRL-107783 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-107784 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-107785 | EPSON PROJECTOR - EPSON PROJ-107786 | 
2914064,ANIM,@inside.fixture.edu,0,02/27/2025 1:20 PM,04/25/2025 10:00 AM,04/28/2025 2:24 PM,5187840,1,Returned: BENQ DATA PROJECTOR - BENQ PROJ-107787 | 
2096280,,@fixture.edu,0,02/28/2025 8:55 AM,02/28/2025 2:00 PM,02/28/2025 6:12 PM,33420,1,Returned: NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-107788 | 
7722755,EDES,@inside.fixture.edu,0,03/03/2025 8:43 AM,03/04/2025 3:00 PM,03/07/2025 4:09 PM,372360,16,Returned: XLR CABLE 15FT - XLR15-107789 | SANDISK 128GB SD CARD - SANDISK 128SD-107790 | MANFROTTO TRIPOD CASE - MANFRO CASE-107791 | EQUIPMENT CRATE 12x12 - CRATE12-107792 | MANFROTTO TRIPOD - MANFRO TRIPOD-107793 | USB KEYBOARD - USB KYBD-107794 | POWER STRIP - PWRSTRIP-107795 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-107796 | LEXAR 128GB CF CARD - LEXAR CF128-107797 | META QUEST HEADSET - MQUEST HS-107798 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-107799 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-107800 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-107801 | XLR CABLE 15FT - XLR15-107802 | LOGITECH WEBCAM - LOGI WEBCAM-107803 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-107804 | 
9250138,,@inside.fixture.edu,0,02/28/2025 4:23 PM,03/03/2025 6:30 PM,03/03/2025 7:57 AM,228840,1,Returned: WACOM CINTIQ PEN - WACOM CINTIQ PEN-107805 | 
2242892,,@inside.fixture.edu,2,02/28/2025 5:36 PM,03/24/2025 6:30 PM,03/28/2025 4:48 PM,2416320,5,Returned: ZOOM H5 RECORDER - ZOOM H5-107806 | INSTA360 X4 CAMERA - INSTA X4-107807 | INSTA360 X4 CASE - INSTA X4 CASE-107808 | LEXAR 128GB CF CARD - LEXAR CF128-107809 | INSTA360 X4 BATTERY - INSTA X4 BATT-107810 | 
1899411,,@inside.fixture.edu,2,02/28/2025 5:41 PM,04/11/2025 6:30 PM,07/07/2025 2:27 PM,11133960,16,Returned: PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-107811 | GODOX LED LIGHT PANEL - GODOX LED-107812 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-107813 | LOGITECH WEBCAM - LOGI WEBCAM-107814 | WACOM CINTIQ TABLET - WACOM CINTIQ-107815 | OLYMPUS OM-D E-M1 BODY - OLY EM1-107816 | HUION DRAWING TABLET - HUION TABLET-107817 | INSTA360 X4 BATTERY - INSTA X4 BATT-107818 | PANASONIC S5 II BODY - PANA S5II-107819 | META QUEST HEADSET - MQUEST HS-107820 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-107821 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-107822 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-107823 | LOGITECH WEBCAM - LOGI WEBCAM-107824 | MACBOOK AIR CHARGING CABLE - MBA CABLE-107825 | HUION DRAWING TABLET - HUION TABLET-107826 | 
3545556,STDA,@inside.fixture.edu,1,02/28/2025 5:55 PM,03/15/2025 3:30 PM,03/15/2025 12:57 PM,1278120,10,Returned: POWER STRIP - PWRSTRIP-107827 | USB KEYBOARD - USB KYBD-107828 | HUION DRAWING TABLET - HUION TABLET-107829 | MANFROTTO TRIPOD - MANFRO TRIPOD-107830 | USB-C TO HDMI ADAPTER - USBC HDMI-107831 | INSTA360 X4 CAMERA - INSTA X4-107832 | SANDISK 64GB SD CARD - SANDISK 64SD-107833 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-107834 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-107835 | HUION DRAWING TABLET - HUION TABLET-107836 | 
3503120,ANIM,@inside.fixture.edu,1,03/01/2025 2:36 PM,04/25/2025 6:30 PM,04/28/2025 3:42 PM,5015160,2,Returned: WACOM CINTIQ PEN - WACOM CINTIQ PEN-107837 | NIKON Z6 III BATTERY - NIKON Z6III BATT-107838 | 
6097514,,@inside.fixture.edu,0,03/03/2025 12:38 PM,03/05/2025 6:30 PM,03/05/2025 1:57 PM,177540,7,Returned: EPSON PROJECTOR - EPSON PROJ-107839 | META QUEST CONTROLLER - MQUEST CTRL-107840 | FUJIFILM X-T5 BODY - FUJI XT5-107841 | XLR CABLE 25FT - XLR25-107842 | BENQ DATA PROJECTOR - BENQ PROJ-107843 | OLYMPUS OM-D E-M1 BODY - OLY EM1-107844 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-107845 | 
2429098,STDA,@inside.fixture.edu,0,03/03/2025 3:26 PM,03/03/2025 6:30 PM,03/03/2025 6:18 PM,10320,3,Returned: HUION DRAWING TABLET - HUION TABLET-107846 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-107847 | LEXAR 128GB CF CARD - LEXAR CF128-107848 | 
5163953,STDA,@inside.fixture.edu,0,03/03/2025 3:37 PM,03/04/2025 6:30 PM,03/03/2025 6:18 PM,9660,2,Returned: META QUEST HEADSET - MQUEST HS-107849 | RODE WIRELESS MIC - RODE WIRELESS-107850 | 
2987287,CRFT,@inside.fixture.edu,1,03/03/2025 5:16 PM,04/25/2025 4:00 PM,05/01/2025 1:19 PM,5083380,5,Returned: USB-C MULTIPORT HUB - USBC HUB-107851 | LEXAR 128GB CF CARD - LEXAR CF128-107852 | EXTENSION CORD 10FT - EXTCORD10-107853 | POWER STRIP - PWRSTRIP-107854 | EXTENSION CORD 10FT - EXTCORD10-107855 | 
7982241,INDD,@inside.fixture.edu,1,03/03/2025 5:34 PM,03/10/2025 6:30 PM,03/11/2025 6:24 PM,694200,3,Returned: GODOX LIGHT STAND - GODOX STAND-107856 | MANFROTTO TRIPOD CASE - MANFRO CASE-107857 | META QUEST CHARGING CABLE - MQUEST CABLE-107858 | 
4786401,,@inside.fixture.edu,0,03/05/2025 9:24 AM,03/05/2025 6:00 PM,03/05/2025 3:36 PM,22320,1,Returned: HUION DRAWING TABLET - HUION TABLET-107859 | 
9767312,,@inside.fixture.edu,0,03/04/2025 11:44 AM,03/06/2025 6:30 PM,03/04/2025 4:23 PM,16740,4,Returned: GODOX LED LIGHT PANEL - GODOX LED-107860 | WACOM CINTIQ TABLET - WACOM CINTIQ-107861 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-107862 | MACBOOK AIR M3 LAPTOP - MBA M3-107863 | 
7381684,MDIA,@inside.fixture.edu,0,03/04/2025 2:02 PM,03/06/2025 6:30 PM,03/06/2025 12:24 PM,166920,7,Returned: WACOM CINTIQ PEN - WACOM CINTIQ PEN-107864 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-107865 | MANFROTTO TRIPOD CASE - MANFRO CASE-107866 | META QUEST HEADSET - MQUEST HS-107867 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-107868 | MACBOOK AIR CHARGING CABLE - MBA CABLE-107869 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-107870 | 
8558378,VIZD,@inside.fixture.edu,0,03/06/2025 10:44 AM,03/11/2025 1:00 PM,03/11/2025 10:02 AM,429480,7,Returned: USB KEYBOARD - USB KYBD-107871 | XLR CABLE 25FT - XLR25-107872 | MACBOOK AIR CHARGING CABLE - MBA CABLE-107873 | NIKON Z6 III BATTERY - NIKON Z6III BATT-107874 | FUJIFILM X-T5 BODY - FUJI XT5-107875 | INSTA360 X4 CAMERA - INSTA X4-107876 | FUJIFILM X-T5 BODY - FUJI XT5-107877 | 
8427625,STDA,@inside.fixture.edu,0,03/04/2025 2:40 PM,03/06/2025 6:30 PM,03/07/2025 8:02 AM,235320,3,Returned: GODOX POWER SUPPLY - GODOX PSU-107878 | XLR CABLE 15FT - XLR15-107879 | RODE MIC BATTERY - RODE MIC BATT-107880 | 
5988757,GNRL,@inside.fixture.edu,0,03/04/2025 3:53 PM,03/07/2025 6:30 PM,03/06/2025 6:25 PM,181920,4,Returned: META QUEST HEADSET - MQUEST HS-107881 | LOGITECH WEBCAM - LOGI WEBCAM-107882 | PANASONIC S5 II BODY - PANA S5II-107883 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-107884 | 
8194570,GNRL,@inside.fixture.edu,0,03/04/2025 3:57 PM,03/07/2025 6:30 PM,03/06/2025 6:25 PM,181680,1,Returned: PANASONIC S5 II BODY - PANA S5II-107885 | 
6123430,,@inside.fixture.edu,1,03/05/2025 9:25 AM,03/31/2025 6:30 PM,04/01/2025 12:37 PM,2344320,17,Returned: WACOM CINTIQ TABLET - WACOM CINTIQ-107886 | WACOM ONE TABLET - WACOM ONE-107887 | NIKON Z6 III BATTERY - NIKON Z6III BATT-107888 | INSTA360 X4 BATTERY - INSTA X4 BATT-107889 | INSTA360 X4 CASE - INSTA X4 CASE-107890 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-107891 | WACOM ONE TABLET - WACOM ONE-107892 | USB-C TO HDMI ADAPTER - USBC HDMI-107893 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-107894 | BENQ DATA PROJECTOR - BENQ PROJ-107895 | META QUEST CONTROLLER - MQUEST CTRL-107896 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-107897 | NIKON Z6 III BATTERY - NIKON Z6III BATT-107898 | NIKON Z6 III BATTERY - NIKON Z6III BATT-107899 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-107900 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-107901 | CARD READER - CARDRDR-107902 | 
2010496,,@inside.fixture.edu,0,03/05/2025 8:19 AM,03/05/2025 6:30 PM,03/05/2025 12:46 PM,16020,1,Returned: FUJIFILM 18-55mm LENS - FUJI 1855 LENS-107903 | 
2664863,,@inside.fixture.edu,0,03/05/2025 11:22 AM,03/05/2025 6:30 PM,03/05/2025 3:36 PM,15240,7,Returned: SANDISK 64GB SD CARD - SANDISK 64SD-107904 | ZOOM H5 RECORDER - ZOOM H5-107905 | SANDISK 128GB SD CARD - SANDISK 128SD-107906 | BENQ DATA PROJECTOR - BENQ PROJ-107907 | META QUEST CHARGING CABLE - MQUEST CABLE-107908 | MANFROTTO TRIPOD - MANFRO TRIPOD-107909 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-107910 | 
4486102,MDIA,@inside.fixture.edu,0,03/05/2025 3:08 PM,03/05/2025 6:30 PM,03/05/2025 5:57 PM,10140,3,Returned: INSTA360 X4 CAMERA - INSTA X4-107911 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-107912 | USB-C TO HDMI ADAPTER - USBC HDMI-107913 | 
4540415,,@inside.fixture.edu,0,03/05/2025 3:19 PM,03/05/2025 6:30 PM,03/05/2025 4:42 PM,4980,4,Returned: RODE WIRELESS MIC - RODE WIRELESS-107914 | BENQ DATA PROJECTOR - BENQ PROJ-107915 | MACBOOK AIR CHARGING CABLE - MBA CABLE-107916 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-107917 | 
5440025,MDIA,@inside.fixture.edu,1,03/05/2025 4:20 PM,03/06/2025 6:30 PM,03/06/2025 7:57 AM,56220,16,Returned: XLR CABLE 25FT - XLR25-107918 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-107919 | PANASONIC S5 II BODY - PANA S5II-107920 | GODOX POWER SUPPLY - GODOX PSU-107921 | EQUIPMENT CRATE 12x12 - CRATE12-107922 | MANFROTTO TRIPOD CASE - MANFRO CASE-107923 | XLR CABLE 25FT - XLR25-107924 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-107925 | EXTENSION CORD 10FT - EXTCORD10-107926 | RODE MIC BATTERY - RODE MIC BATT-107927 | POWER STRIP - PWRSTRIP-107928 | INSTA360 X4 CAMERA - INSTA X4-107929 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-107930 | EQUIPMENT CRATE 12x12 - CRATE12-107931 | DELL XPS LAPTOP - DELL XPS-107932 | HDMI CABLE 10FT - HDMI10-107933 | 
2362099,GNRL,@inside.fixture.edu,0,03/05/2025 5:03 PM,03/06/2025 6:30 PM,03/06/2025 6:25 PM,91320,2,Returned: LOGITECH WEBCAM - LOGI WEBCAM-107934 | HUION DRAWING TABLET - HUION TABLET-107935 | 
3634980,,@fixture.edu,0,03/11/2025 8:13 AM,03/14/2025 6:30 PM,03/14/2025 5:05 PM,291120,12,Returned: WACOM ONE TABLET - WACOM ONE-107936 | DELL XPS LAPTOP - DELL XPS-107937 | WACOM CINTIQ TABLET - WACOM CINTIQ-107938 | XLR CABLE 15FT - XLR15-107939 | HUION DRAWING TABLET - HUION TABLET-107940 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-107941 | PANASONIC S5 II BODY - PANA S5II-107942 | NIKON Z6 III BATTERY - NIKON Z6III BATT-107943 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-107944 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-107945 | RODE WIRELESS MIC - RODE WIRELESS-107946 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-107947 | 
5024269,ANIM,@inside.fixture.edu,0,03/05/2025 6:51 PM,03/06/2025 6:30 PM,03/06/2025 12:16 PM,62700,3,Returned: GODOX LED LIGHT PANEL - GODOX LED-107948 | INSTA360 X4 BATTERY - INSTA X4 BATT-107949 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-107950 | 
3916107,,@inside.fixture.edu,0,03/06/2025 11:56 AM,03/20/2025 6:30 PM,03/20/2025 6:22 PM,1232760,15,Returned: NIKON Z6 III BATTERY - NIKON Z6III BATT-107951 | PANASONIC S5 II BODY - PANA S5II-107952 | RODE MIC BATTERY - RODE MIC BATT-107953 | POWER STRIP - PWRSTRIP-107954 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-107955 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-107956 | GODOX LIGHT STAND - GODOX STAND-107957 | XLR CABLE 15FT - XLR15-107958 | EXTENSION CORD 10FT - EXTCORD10-107959 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-107960 | RODE MIC BATTERY - RODE MIC BATT-107961 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-107962 | ZOOM H5 RECORDER - ZOOM H5-107963 | MACBOOK AIR M3 LAPTOP - MBA M3-107964 | POWER STRIP - PWRSTRIP-107965 | 
2259379,STDA,@inside.fixture.edu,0,03/11/2025 11:38 AM,04/25/2025 6:30 PM,05/13/2025 2:34 PM,5453760,16,Returned: META QUEST HEADSET - MQUEST HS-107966 | USB-C TO HDMI ADAPTER - USBC HDMI-107967 | XLR CABLE 25FT - XLR25-107968 | WACOM ONE TABLET - WACOM ONE-107969 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-107970 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-107971 | MANFROTTO TRIPOD CASE - MANFRO CASE-107972 | WACOM ONE TABLET - WACOM ONE-107973 | EQUIPMENT CRATE 12x12 - CRATE12-107974 | CARD READER - CARDRDR-107975 | FUJIFILM X-T5 BODY - FUJI XT5-107976 | META QUEST HEADSET - MQUEST HS-107977 | DELL XPS LAPTOP - DELL XPS-107978 | HDMI CABLE 10FT - HDMI10-107979 | RODE MIC BATTERY - RODE MIC BATT-107980 | RODE MIC BATTERY - RODE MIC BATT-107981 | 
